IMU Data
-0.031460,-0.047037,0.107818,-9.653421,-2.145205,-3.600879
-0.002443,-0.032987,0.105069,-7.508216,1.685518,-1.455675
0.086437,0.138972,0.015272,-9.346963,2.987964,-3.294421
0.145691,0.082772,-0.116981,-7.814674,3.754108,-4.443638
0.132863,0.023824,-0.195171,-9.730036,0.076614,-3.524265
0.117897,-0.048564,-0.153022,-8.274361,-0.076614,-3.217807
0.076969,0.105374,-0.132558,-11.338939,-0.383072,-1.991976
0.059865,0.022297,-0.052840,-9.193734,0.689530,-1.532289
0.009163,-0.048258,0.039706,-10.419566,0.153229,-6.129156
0.010996,-0.014966,0.079718,-7.967903,-0.612916,-4.903325
0.003665,-0.037263,0.051313,-8.197746,-0.459687,-3.677494
-0.087659,-0.047342,0.010079,-11.722011,1.532289,-3.677494
-0.067806,-0.025656,0.029627,-11.185710,0.689530,-2.068590
-0.119730,-0.014355,0.042761,-10.496180,3.294421,-0.995988
-0.140194,0.066279,0.038179,-8.734048,4.060566,-2.758120
-0.214719,0.013439,0.040012,-9.423578,2.451662,-1.762132
-0.222355,-0.015882,-0.020464,-7.431602,2.221819,-1.685518
-0.215330,0.021075,-0.071471,-10.113108,3.217807,-3.064578
-0.187536,-0.008858,-0.135612,-10.113108,3.217807,-3.064578
-0.139888,-0.017104,-0.153327,-9.500192,-0.383072,-2.451662
-0.066279,0.053145,-0.161268,-9.959879,1.762132,-1.072602
-0.016493,0.022297,-0.174402,-9.423578,0.689530,-3.371036
0.031154,0.004276,-0.176845,-7.661445,-1.455675,-0.842759
0.055589,0.036346,-0.148135,-8.734048,-0.153229,-1.532289
0.083994,0.006720,-0.141721,-10.802638,0.459687,0.229843
0.051007,0.015272,-0.100487,-11.032481,-2.604891,-1.379060
0.046426,0.017410,-0.111788,-9.653421,-0.766145,-2.681506
0.029932,-0.023518,-0.085521,-9.806650,-1.302446,-3.217807
0.032376,-0.048258,-0.024740,-7.738060,-1.302446,-3.830723
0.020769,-0.007636,-0.025962,-10.572795,-0.842759,-3.294421
-0.008552,0.012217,-0.014966,-8.887277,-1.532289,-1.532289
0.025962,-0.000916,-0.000611,-9.500192,0.766145,-3.447650
0.018937,0.000916,-0.014966,-9.346963,-0.995988,-1.991976
0.020159,0.044899,0.010079,-10.189722,-0.689530,-2.375048
0.018937,0.003665,0.046120,-9.806650,-0.536301,-2.681506
0.033292,-0.014355,0.045815,-9.883264,0.229843,-1.225831
0.016493,-0.017104,0.000611,-10.802638,0.076614,-1.685518
0.013134,-0.012523,0.023213,-10.342951,-1.072602,-2.681506
0.007636,0.016493,0.070860,-8.121132,-1.225831,-2.681506
0.012523,-0.016799,0.052229,-9.653421,0.229843,-2.987964
-0.008247,-0.083689,0.048258,-10.649409,0.995988,-4.596867
0.026878,-0.108429,-0.021686,-9.959879,0.383072,-1.685518
-0.044593,0.024129,0.083383,-7.201759,0.229843,-0.766145
-0.069333,0.043982,0.162490,-8.044518,-0.842759,-2.834735
-0.121868,0.033292,0.174707,-8.580819,0.689530,-2.681506
-0.156687,0.036041,0.094990,-11.032481,4.673482,-2.451662
-0.087048,0.054062,-0.105985,-10.419566,4.520253,-2.604891
-0.045815,0.072388,-0.207083,-8.887277,1.838747,-3.830723
0.028405,0.006109,-0.156076,-8.197746,-0.689530,-2.375048
-0.010385,-0.103847,0.022297,-6.665457,-3.524265,-2.681506
-0.024435,-0.072998,0.113010,-8.350975,-1.991976,-2.375048
0.022907,0.075136,-0.058338,-10.419566,3.754108,-2.375048
0.090408,0.030849,-0.104153,-10.726023,2.375048,-2.068590
0.071777,0.002443,-0.093768,-7.891289,2.298434,-3.371036
0.079718,0.003360,-0.085521,-8.044518,-0.689530,-1.762132
0.021686,0.082772,-0.014050,-10.572795,-0.689530,-3.907337
-0.032376,-0.016493,0.040317,-8.657433,-0.612916,-2.145205
0.015577,-0.063225,0.038790,-10.113108,-0.766145,-1.762132
0.035736,0.021075,-0.036346,-10.113108,-0.766145,-1.762132
0.051313,0.076664,-0.038790,-6.818686,-1.072602,-3.907337
0.047953,0.067195,0.009774,-9.730036,-0.076614,-4.903325
0.024129,0.048564,0.015577,-10.113108,-0.842759,-3.677494
0.021686,0.043982,0.000611,-9.883264,-0.459687,-1.685518
0.002749,0.009774,0.061697,-7.891289,0.612916,-3.830723
0.019548,0.011912,-0.016799,-10.113108,1.762132,-4.367024
0.014355,-0.088575,0.006109,-5.746084,0.076614,-3.064578
0.014966,-0.040317,-0.030238,-10.036493,2.145205,-3.064578
0.040012,-0.079107,-0.071166,-11.262325,-0.306458,-5.209783
-0.002443,-0.123700,0.021686,-11.798626,0.459687,-3.677494
0.051007,0.063835,0.026267,-12.794614,0.689530,-6.052542
0.032070,-0.041844,0.020769,-6.052542,0.919373,-3.677494
0.032070,-0.041233,0.004276,-8.044518,0.689530,-2.528277
0.007636,-0.022602,-0.018631,-9.193734,2.145205,-2.375048
0.014050,-0.112705,-0.009468,-12.717999,0.459687,-4.367024
0.025962,-0.101404,-0.024129,-9.346963,1.302446,-1.379060
0.049786,0.027489,0.017104,-9.653421,-0.229843,-4.137180
-0.011912,0.066584,-0.011301,-9.806650,0.153229,-1.302446
-0.013744,0.069639,-0.006109,-7.278373,1.072602,-3.677494
0.031460,-0.032681,-0.041844,-7.278373,1.072602,-3.677494
0.023213,-0.069028,0.006109,-10.572795,-0.229843,-2.604891
0.023518,-0.048258,-0.018021,-10.496180,-1.149217,-2.221819
-0.000916,0.005192,-0.043982,-9.500192,0.842759,-0.919373
0.045815,0.024129,-0.087659,-9.346963,-0.536301,-4.903325
0.039095,-0.027489,-0.047342,-8.810662,0.383072,-3.294421
0.021075,-0.020464,-0.023824,-11.645397,0.383072,-4.750096
0.016493,-0.086132,-0.014966,-7.584831,-1.685518,-1.685518
0.000305,-0.046731,0.072693,-8.504204,-0.536301,-2.375048
0.010690,0.022907,0.066584,-9.500192,-0.459687,-2.987964
-0.011912,0.023824,0.084299,-10.113108,0.153229,-2.604891
0.013439,0.007025,0.057116,-10.266337,0.842759,-2.528277
0.020464,0.020159,0.021686,-9.883264,1.302446,-3.830723
-0.005498,-0.053756,-0.064141,-9.193734,0.612916,-4.367024
-0.045204,-0.002138,-0.076664,-9.730036,0.689530,-2.604891
-0.069639,0.039095,-0.054978,-10.802638,0.995988,-0.536301
-0.099266,0.091935,-0.009774,-11.951855,-0.306458,-3.064578
-0.155160,0.062003,0.001527,-8.044518,0.919373,-3.294421
-0.146608,0.026878,0.018326,-8.350975,1.072602,-2.911349
-0.163101,0.069028,-0.009163,-10.649409,2.528277,-3.294421
-0.190590,-0.001222,-0.048869,-10.649409,0.612916,-3.294421
-0.229991,0.050702,-0.049786,-10.649409,0.612916,-3.294421
-0.230602,0.045204,-0.059559,-10.036493,4.137180,-3.064578
-0.203724,0.080329,-0.136834,-9.806650,2.068590,-4.596867
-0.275500,0.023824,-0.068111,-8.580819,-0.000000,-4.443638
-0.312458,-0.031154,-0.068722,-6.665457,-0.306458,-3.600879
-0.295659,-0.114232,-0.019853,-11.645397,-0.076614,-3.447650
-0.211665,-0.071471,-0.054978,-7.354988,0.383072,-2.451662
-0.159741,0.015882,-0.103542,-7.584831,1.379060,-2.145205
-0.123089,0.021075,-0.141721,-9.730036,0.229843,-1.532289
-0.064141,-0.026878,-0.108734,-11.185710,-0.229843,-2.987964
-0.051313,-0.015272,-0.110872,-10.036493,-1.149217,-1.915361
-0.050091,-0.023824,-0.015577,-10.802638,-0.842759,-3.600879
-0.015577,-0.025962,-0.041233,-9.883264,-0.000000,-3.524265
0.025962,-0.023213,-0.003054,-9.500192,0.689530,-2.451662
0.021686,-0.020769,0.023824,-9.806650,-2.681506,-1.532289
0.017410,-0.010385,0.130114,-7.278373,2.834735,0.383072
-0.022602,0.081856,-0.001527,-9.346963,1.072602,-3.064578
-0.064141,0.032376,0.019548,-9.193734,2.145205,-4.826711
-0.039095,-0.105374,-0.061697,-8.274361,0.919373,-2.068590
-0.072388,0.004276,-0.074831,-8.887277,1.149217,-1.225831
-0.094990,0.041539,-0.064141,-9.346963,1.379060,-1.915361
-0.122784,0.018631,-0.039401,-11.722011,-0.383072,-2.451662
-0.117592,0.058948,-0.082467,-7.661445,0.919373,-0.995988
-0.096822,0.065057,-0.006414,-8.274361,-0.306458,-5.975927
-0.068111,0.014050,-0.017104,-9.346963,-0.919373,-2.451662
-0.055283,-0.033292,0.023824,-9.959879,2.604891,-2.068590
-0.028711,-0.121562,-0.035430,-7.125144,0.229843,-1.225831
-0.014050,-0.025962,-0.040928,-7.431602,-0.919373,-3.141193
0.029322,-0.004581,-0.005498,-9.730036,-0.306458,-3.141193
-0.003360,0.058032,0.045815,-12.564770,0.536301,-3.600879
0.047037,-0.125227,0.002138,-11.262325,2.528277,-3.371036
-0.021075,-0.118508,-0.064141,-11.262325,2.528277,-3.371036
-0.033903,-0.061087,0.023518,-9.883264,0.459687,-4.596867
0.048869,0.076664,0.078802,-5.592855,-2.068590,1.991976
-0.010385,0.133474,-0.012523,-8.274361,-0.000000,1.608904
0.011606,0.111177,0.095600,-11.645397,-2.298434,-2.758120
0.009774,-0.003360,0.136528,-12.564770,3.294421,-4.060566
0.018326,-0.107512,-0.071777,-8.810662,1.072602,-2.758120
0.018021,-0.019242,0.000611,-8.657433,-0.612916,-0.383072
0.062308,0.025351,-0.007636,-10.879252,0.306458,-2.987964
0.069028,0.007330,0.037874,-9.423578,0.766145,-3.524265
0.025045,-0.040317,0.039401,-11.798626,0.766145,-2.911349
0.113926,0.028711,0.021380,-9.883264,-1.225831,-2.221819
0.114537,0.020464,0.087354,-9.730036,-2.375048,-2.834735
0.115148,-0.053145,0.081551,-7.508216,-0.919373,-5.133168
0.144164,-0.184176,0.068722,-7.738060,0.229843,-0.689530
0.124311,-0.116064,0.148440,-9.270349,-1.915361,-1.838747
0.120951,0.015577,0.230602,-10.342951,0.689530,-2.298434
0.151189,-0.039095,0.088575,-10.572795,2.987964,-2.145205
0.172569,0.016799,0.014050,-10.419566,3.371036,-2.681506
0.170431,-0.014355,-0.070250,-8.887277,0.153229,-1.838747
0.110567,-0.010690,-0.022297,-9.270349,0.995988,-3.600879
0.069333,0.003971,0.015882,-10.649409,-1.608904,-2.987964
0.008247,-0.010079,0.079107,-10.572795,0.383072,-1.991976
0.014966,0.024435,0.088881,-7.201759,2.758120,-2.298434
0.000916,-0.003360,-0.009163,-12.641385,1.455675,-1.302446
0.028405,-0.016188,-0.058948,-9.883264,2.221819,-1.225831
0.014661,-0.018326,-0.017410,-9.959879,-0.229843,-2.604891
0.020159,-0.078496,-0.019548,-10.802638,-0.000000,-1.225831
0.052229,-0.034208,-0.025351,-9.346963,1.685518,-0.995988
0.090103,-0.038485,-0.087048,-11.185710,0.153229,-3.447650
0.100182,-0.057727,-0.005498,-8.044518,-2.145205,-2.375048
0.134085,0.006109,-0.025351,-7.814674,-0.919373,0.229843
0.127365,0.025351,-0.019242,-10.726023,-0.766145,-2.068590
0.130725,0.012217,0.055283,-10.342951,-1.072602,-2.834735
0.165544,0.020769,0.097128,-10.113108,-0.995988,-2.911349
0.187536,0.017715,0.086743,-11.798626,-0.383072,-1.379060
0.179594,0.015272,0.048258,-10.496180,1.915361,-2.987964
0.159436,-0.011606,0.008552,-8.580819,-0.842759,-1.685518
0.080940,-0.015577,0.045204,-8.887277,0.076614,-3.064578
0.088575,0.004887,0.041233,-9.653421,-0.306458,-2.068590
0.091019,-0.032681,0.048869,-9.730036,1.915361,-1.608904
0.089797,0.101404,-0.103542,-7.048530,3.524265,0.000000
0.070555,0.141721,-0.104458,-8.657433,-0.766145,-1.762132
0.018631,0.090103,-0.088270,-8.580819,0.306458,-0.383072
-0.015272,0.101098,-0.033903,-10.649409,0.383072,-2.451662
-0.070860,0.090713,0.056505,-10.726023,0.459687,-1.991976
-0.054062,0.048869,0.064446,-9.653421,0.766145,-2.528277
-0.101404,0.054672,0.076969,-9.959879,0.459687,-4.060566
-0.085521,-0.000916,0.044899,-9.883264,1.225831,-4.367024
-0.073609,-0.003360,-0.049175,-8.887277,0.536301,-4.520253
-0.150578,-0.046731,0.021991,-9.270349,0.995988,-1.149217
-0.175013,0.028711,0.052840,-6.818686,-1.532289,0.076614
-0.182954,0.088575,0.018937,-9.117120,1.072602,-4.520253
-0.171959,-0.057421,-0.128282,-8.657433,4.443638,-2.375048
-0.187536,-0.084910,-0.106901,-11.185710,3.677494,-2.528277
-0.197004,-0.078191,-0.147219,-9.653421,1.532289,-3.754108
-0.233045,-0.098960,-0.112705,-9.806650,0.842759,-2.681506
-0.307571,-0.047953,-0.033598,-8.887277,1.762132,-1.225831
-0.268475,0.005803,-0.072998,-10.419566,1.072602,-2.145205
-0.242514,0.019242,-0.121868,-8.887277,0.536301,-3.064578
-0.255342,0.077274,-0.116064,-7.431602,1.072602,-1.149217
-0.226936,0.060476,-0.098960,-10.955867,-0.919373,-5.439626
-0.239154,0.000305,-0.036041,-10.572795,-2.068590,-2.068590
-0.181122,0.049786,-0.064446,-10.572795,1.455675,-2.221819
-0.156076,-0.028405,-0.048258,-9.730036,0.766145,-3.294421
-0.136528,-0.060781,-0.042455,-8.350975,1.762132,-1.532289
-0.106596,0.041539,-0.038485,-8.350975,0.229843,-2.987964
-0.055589,-0.011912,-0.064141,-10.802638,-0.383072,-3.524265
-0.051618,-0.027489,-0.013439,-8.887277,1.838747,-3.064578
0.000000,-0.085521,-0.096517,-9.730036,-0.153229,-1.838747
0.024129,-0.021380,-0.103847,-8.580819,-1.915361,-2.298434
-0.021686,0.000305,0.076664,-9.346963,-1.072602,-1.302446
0.049786,-0.058338,0.038485,-9.346963,-1.072602,-1.302446
-0.014966,-0.019853,0.059254,-8.197746,0.689530,-0.842759
-0.035736,-0.017715,0.054062,-10.726023,0.306458,-1.072602
-0.054367,0.014355,0.111177,-10.496180,0.153229,-2.375048
-0.042761,0.094684,0.078802,-8.963891,2.451662,-2.758120
-0.054978,-0.005498,-0.031460,-7.891289,1.072602,-2.145205
-0.094073,-0.039706,-0.039095,-9.193734,1.379060,-2.145205
-0.084299,0.019548,-0.054672,-11.032481,2.375048,-2.604891
-0.108734,0.018631,-0.110872,-9.040505,1.149217,-3.830723
-0.126144,-0.042150,-0.120951,-9.040505,1.149217,-3.830723
-0.166155,-0.075747,-0.085827,-8.427590,0.766145,-1.608904
-0.213192,0.018021,-0.000916,-11.032481,0.995988,-1.608904
-0.225715,-0.009163,0.011301,-10.266337,0.229843,-3.600879
-0.243430,-0.070860,0.013134,-8.963891,1.455675,-2.528277
-0.263894,-0.035430,-0.018326,-8.121132,0.612916,-1.302446
-0.292604,0.036652,-0.011301,-8.350975,2.145205,-3.600879
-0.235794,0.003360,-0.118813,-9.883264,2.681506,-1.149217
-0.198837,-0.014355,-0.174097,-10.419566,1.455675,-2.068590
-0.138666,0.011912,-0.181732,-10.955867,0.919373,-0.536301
-0.120340,0.058643,-0.179289,-9.883264,-0.229843,-0.689530
-0.064446,0.030543,-0.187230,-10.419566,-0.076614,-2.604891
-0.075442,0.047037,-0.132558,-9.500192,-2.068590,-3.064578
-0.074526,0.116370,0.003054,-10.496180,-1.532289,-1.149217
-0.067195,0.109956,0.019548,-9.500192,-1.608904,-3.217807
-0.076664,0.050396,0.018631,-11.338939,-0.536301,-2.528277
-0.100182,0.010690,0.060170,-9.576807,1.225831,-2.911349
-0.102014,0.021380,-0.010690,-9.500192,1.072602,-2.221819
-0.107512,0.039095,-0.038485,-9.500192,1.302446,-3.677494
-0.121868,-0.001527,-0.127060,-10.113108,1.532289,-2.375048
-0.134696,-0.023824,-0.133779,-9.959879,1.685518,-0.689530
-0.204029,-0.014661,-0.164628,-9.959879,-1.379060,-2.604891
-0.169515,-0.051924,-0.118508,-10.419566,0.919373,-4.750096
-0.233656,-0.021075,-0.072082,-9.346963,-0.229843,-2.375048
-0.314596,-0.049480,0.010690,-9.500192,-1.455675,-3.830723
-0.350026,-0.094684,0.080634,-9.270349,1.838747,-1.532289
-0.361021,-0.004887,0.038179,-5.822698,2.604891,-0.919373
-0.289856,0.049175,-0.041844,-9.346963,0.995988,-3.677494
-0.230602,0.014661,-0.115759,-9.270349,0.383072,-2.528277
-0.166155,-0.015272,-0.161879,-8.887277,1.838747,-3.600879
-0.125838,-0.033292,-0.236099,-10.036493,-0.612916,-2.604891
-0.117592,-0.068722,-0.143248,-9.117120,-1.072602,-2.068590
-0.109956,-0.007330,-0.113010,-10.496180,-0.536301,-2.451662
-0.082161,0.019853,-0.053451,-9.730036,-1.149217,-4.137180
-0.048564,-0.008247,-0.032681,-10.266337,-2.911349,-4.826711
-0.060781,0.064141,0.020159,-7.661445,-1.838747,-4.290409
-0.028711,0.074526,0.010079,-7.738060,-0.536301,-2.834735
-0.002749,0.099571,0.055283,-9.959879,-0.459687,-4.750096
-0.010385,0.055589,0.103847,-9.270349,-0.459687,-4.060566
-0.033598,0.055589,0.117286,-9.653421,-0.612916,-4.290409
0.014661,-0.001527,0.019853,-9.730036,1.225831,-3.983952
0.039401,-0.010385,-0.022602,-8.504204,1.225831,-2.451662
0.066584,0.069333,-0.116370,-10.189722,-0.612916,-0.306458
0.059559,0.041844,-0.107512,-10.113108,-1.685518,-2.221819
0.086437,0.030543,-0.097433,-8.580819,-1.685518,-3.600879
0.091019,0.013134,-0.047953,-8.197746,-0.306458,-2.528277
0.125227,0.011912,-0.075442,-10.189722,-1.685518,-1.225831
0.158825,0.024435,-0.004887,-10.649409,-1.302446,-1.379060
0.152105,-0.035125,-0.005192,-9.883264,-3.217807,-3.600879
0.137445,-0.072082,0.080023,-10.726023,-0.076614,-2.221819
0.075136,-0.072388,0.140194,-9.730036,-1.302446,-1.072602
0.023518,-0.011606,0.150273,-9.576807,-0.459687,-3.830723
0.031460,0.014050,0.120646,-8.504204,0.306458,-2.375048
0.040928,-0.006720,0.082161,-11.338939,1.685518,-0.689530
0.032681,-0.024740,-0.054062,-10.726023,1.149217,-2.758120
0.029322,-0.015577,-0.045509,-7.967903,1.838747,-1.302446
0.043982,-0.012217,-0.080940,-11.032481,-0.153229,-2.528277
0.056505,-0.037874,-0.084605,-9.423578,0.076614,-2.834735
-0.010079,-0.085216,-0.077274,-11.645397,-3.600879,-1.838747
-0.041539,0.055894,0.131947,-11.185710,-2.298434,-1.915361
-0.002749,-0.015272,0.111177,-10.342951,-1.991976,-3.754108
0.067195,-0.120646,-0.007636,-10.572795,1.149217,-4.443638
0.106901,-0.096517,-0.104458,-8.810662,3.907337,-2.451662
0.142637,-0.083689,-0.073915,-10.266337,-0.689530,-2.145205
0.150884,-0.049175,-0.108429,-8.350975,-2.298434,-0.919373
0.164323,-0.002749,-0.032070,-10.572795,-1.072602,-3.217807
0.223271,-0.023824,-0.002749,-7.738060,-2.451662,-1.991976
0.224493,0.003054,0.005192,-10.802638,-1.991976,-1.302446
0.246790,0.020159,0.083994,-8.887277,-1.915361,-1.991976
0.261145,0.032987,0.085521,-10.879252,-3.524265,-3.907337
0.222355,0.051007,0.247095,-6.129156,-4.596867,-3.141193
0.274584,0.032070,0.124311,-9.806650,-1.455675,-3.524265
0.288328,-0.017715,0.087354,-9.806650,-1.455675,-3.524265
0.239765,0.043677,0.111788,-10.726023,2.987964,-3.907337
0.213497,0.011606,0.031460,-9.040505,-0.153229,-1.685518
0.176845,0.038485,0.052534,-9.500192,-0.229843,-3.830723
0.191201,-0.057421,0.017715,-10.726023,-1.685518,-3.064578
0.146302,-0.060781,0.088575,-10.266337,0.076614,-1.455675
0.073915,-0.004887,0.105374,-10.879252,1.608904,-2.604891
0.051007,-0.007636,0.064752,-8.887277,1.149217,-1.762132
0.014661,-0.081856,-0.003054,-9.500192,1.302446,-2.681506
-0.002749,-0.011301,-0.029016,-9.500192,1.302446,-2.681506
0.034208,0.005192,-0.019548,-7.584831,-0.612916,-3.141193
0.024129,-0.088575,-0.066279,-11.109096,-0.306458,-2.068590
0.038179,-0.069028,-0.061697,-9.730036,0.383072,-1.532289
0.029322,-0.008552,-0.000611,-9.423578,-0.536301,-1.608904
0.030849,0.005803,-0.026267,-9.883264,-2.451662,-0.995988
0.069639,-0.025656,0.018937,-8.350975,-0.153229,-1.532289
0.100182,-0.001222,0.017715,-9.959879,-2.528277,-4.290409
0.111483,-0.000916,0.018021,-12.641385,-1.225831,-2.528277
0.130420,0.043066,0.021991,-8.044518,-1.915361,-2.528277
0.189063,-0.066890,-0.017715,-14.020445,-0.995988,-5.822698
0.210749,-0.068111,-0.008552,-9.423578,-2.298434,0.842759
0.253815,0.020159,0.025045,-10.726023,-0.689530,-2.375048
0.160963,-0.019853,0.066584,-9.423578,-1.608904,-0.842759
0.175013,-0.002443,0.080634,-11.262325,1.838747,-2.528277
0.102320,-0.048869,0.085827,-8.734048,-0.612916,-2.451662
0.112705,-0.012217,0.080329,-9.500192,1.532289,-0.842759
0.093157,-0.029932,0.021380,-8.887277,0.689530,-1.608904
0.045815,-0.018021,0.025351,-7.661445,-0.842759,-1.762132
0.030849,-0.012828,0.064752,-9.883264,0.306458,-0.536301
0.029016,0.078802,-0.009468,-11.262325,0.229843,-2.758120
-0.003360,-0.002749,-0.051924,-7.584831,0.536301,-2.758120
-0.030238,0.013134,-0.065057,-9.270349,2.758120,-2.604891
-0.069333,-0.008247,-0.018937,-9.193734,1.608904,-1.915361
-0.075136,0.002138,-0.016493,-10.726023,0.459687,-0.306458
-0.130725,0.024740,-0.002138,-10.955867,1.532289,-0.995988
-0.135001,0.018021,-0.066890,-10.496180,-0.306458,-2.298434
-0.164017,0.020159,-0.017410,-10.036493,2.528277,-1.149217
-0.206167,0.023213,-0.048258,-10.726023,2.451662,-1.838747
-0.195171,0.014661,-0.056200,-8.887277,0.153229,-2.758120
-0.147829,-0.038179,-0.062919,-9.117120,-0.000000,-0.383072
-0.078191,-0.021075,-0.050396,-6.971915,0.919373,-2.298434
-0.031460,-0.075442,-0.135001,-9.423578,0.536301,-1.608904
0.018326,0.082161,-0.073304,-7.431602,-1.685518,-0.842759
-0.033292,0.010385,-0.091630,-9.040505,-0.153229,-5.209783
0.005192,-0.010690,-0.058948,-5.822698,0.383072,-1.608904
0.014050,-0.045509,-0.051618,-7.508216,-2.375048,-4.137180
0.044288,0.066279,0.075747,-10.496180,-1.532289,-2.987964
0.100793,-0.034819,0.038179,-7.125144,-2.068590,-4.443638
0.092241,0.036957,0.078191,-8.734048,0.459687,-3.754108
0.126449,-0.028711,0.071166,-8.734048,0.459687,-3.754108
0.160963,0.003971,0.037874,-8.887277,1.302446,-2.681506
0.217773,0.006109,0.051007,-9.576807,-0.000000,-1.685518
