SuperOdom Data
8.558817,2.410295,-0.012188,-0.004096,0.009018,0.136709,0.990562,4.083574,-0.471795,-0.047865,0.104851,0.027702,-0.156530
8.978437,2.473839,-0.016722,0.000893,0.009907,0.130560,0.991391,4.162353,-0.352406,0.010307,0.091735,-0.032485,-0.116696
9.395916,2.558761,-0.005974,0.003383,0.009353,0.125987,0.991982,4.256287,-0.197375,0.068459,0.009685,-0.009962,-0.102999
9.807002,2.647874,-0.000914,0.006609,0.007682,0.123836,0.992251,4.268640,-0.155686,0.055275,0.056493,-0.025892,-0.009466
10.217966,2.739962,0.002124,0.009916,0.005913,0.122524,0.992398,4.352411,-0.120983,0.027609,0.099528,-0.072641,0.005686
10.635010,2.844182,-0.006686,0.013094,0.005752,0.122218,0.992400,4.404780,-0.041380,-0.051294,0.028189,0.032556,0.008003
11.053569,2.949981,-0.015201,0.013893,0.006116,0.121594,0.992464,4.489227,-0.014094,-0.079049,0.011147,0.012284,-0.021582
11.481469,3.061632,-0.024346,0.013181,0.008200,0.120230,0.992625,4.532020,0.029868,-0.123557,0.006175,0.049107,-0.012430
11.910487,3.176307,-0.049267,0.011488,0.010907,0.119615,0.992694,4.604678,0.077489,-0.150041,-0.013053,0.071229,-0.001959
12.361535,3.290871,-0.085589,0.010635,0.017904,0.119403,0.992628,4.736324,-0.008369,-0.258063,-0.016498,0.248791,-0.049460
12.811775,3.405015,-0.122756,0.010631,0.023547,0.118274,0.992645,4.695593,0.054530,-0.069304,-0.006143,0.103771,-0.026839
13.262013,3.520925,-0.145527,0.009938,0.026329,0.117157,0.992715,4.575572,0.066646,0.191566,0.033953,-0.045427,-0.028244
13.702815,3.632580,-0.134948,0.009563,0.022535,0.116410,0.992900,4.386377,0.072205,0.385856,-0.041557,-0.139766,0.028727
14.131337,3.738256,-0.107258,0.010428,0.013501,0.115456,0.993166,4.327215,0.038068,0.426743,0.016516,-0.227556,-0.002073
14.562795,3.825901,-0.078602,0.014326,0.003616,0.114438,0.993320,4.433638,-0.027734,0.128476,0.046108,-0.183184,-0.006039
15.013312,3.927782,-0.079306,0.016121,-0.001715,0.113094,0.993452,4.556934,0.091579,-0.147051,-0.039514,-0.135368,-0.008256
15.464053,4.035780,-0.088636,0.014372,-0.008857,0.112186,0.993544,4.687632,0.147996,-0.300562,-0.066950,-0.113881,-0.027921
15.930889,4.151701,-0.103778,0.010582,-0.010125,0.110864,0.993728,4.903363,0.193715,-0.409370,-0.118863,0.093307,-0.040269
16.415580,4.284024,-0.124201,0.003531,-0.003127,0.108984,0.994032,5.035101,0.292691,-0.209294,-0.164929,0.171408,-0.032077
16.913897,4.417267,-0.137199,-0.002826,0.008894,0.107725,0.994137,5.107804,0.169458,0.020901,-0.061243,0.238708,-0.032323
17.410536,4.532621,-0.144663,-0.003313,0.020013,0.106783,0.994075,5.020472,0.046655,0.179969,0.010352,0.168521,0.012524
17.888950,4.640681,-0.156597,-0.001951,0.022942,0.105513,0.994151,4.839654,0.023585,0.170339,0.005226,-0.009578,0.015020
18.357275,4.746528,-0.170384,-0.001944,0.022156,0.104429,0.994284,4.869936,0.032138,0.074459,0.006071,-0.007743,0.005461
18.829583,4.837773,-0.181312,0.000712,0.020883,0.103311,0.994430,4.836671,-0.048652,0.026491,0.067134,-0.036675,-0.020636
19.304038,4.931884,-0.193906,0.004297,0.018498,0.102432,0.994559,4.901098,-0.088709,-0.025601,0.073910,-0.014353,-0.012490
19.779462,5.023985,-0.203718,0.008522,0.015667,0.101174,0.994709,4.925551,-0.159781,0.017485,0.126413,-0.078738,0.000963
20.266852,5.104278,-0.206663,0.016901,0.014028,0.100031,0.994742,4.976939,-0.319776,0.023899,0.217157,-0.066798,-0.000948
20.762314,5.173164,-0.206377,0.026538,0.013595,0.098597,0.994681,4.951470,-0.239226,0.151968,0.140319,-0.100575,-0.025508
21.242900,5.251379,-0.189139,0.030842,0.009652,0.097592,0.994702,4.948642,-0.176969,0.203082,0.117324,-0.103806,0.016197
21.729561,5.329158,-0.164346,0.035227,0.006250,0.096797,0.994661,4.963626,-0.139718,0.173394,0.077755,-0.114077,0.012817
22.218769,5.411507,-0.153285,0.037732,0.002477,0.095556,0.994706,4.971308,-0.114093,0.053579,0.075372,-0.062751,-0.040044
22.712317,5.489820,-0.152971,0.040646,0.000042,0.094503,0.994694,5.015237,-0.090461,-0.024258,0.062047,-0.023282,-0.058614
23.212102,5.564886,-0.152597,0.045880,-0.001436,0.093678,0.994544,5.017657,-0.212112,0.045986,0.129774,-0.090243,-0.062716
23.718385,5.638230,-0.151403,0.051237,-0.002520,0.092771,0.994365,5.085936,-0.229944,-0.029175,0.119758,-0.029024,-0.044519
24.199567,5.715332,-0.150880,0.052621,0.000398,0.090479,0.994507,5.149489,-0.059426,-0.036316,-0.002196,0.108263,-0.080910
24.686669,5.810440,-0.148610,0.048300,0.003014,0.087776,0.994964,5.086142,0.190413,-0.011587,-0.150949,0.094209,-0.068828
25.166485,5.916976,-0.147772,0.038828,0.004157,0.085798,0.995547,5.081683,0.234790,-0.020303,-0.191464,0.109800,-0.035259
25.650204,6.017305,-0.152186,0.030634,0.003133,0.082782,0.996092,5.026849,0.221262,-0.037440,-0.158236,-0.003591,-0.015195
26.133679,6.110784,-0.162823,0.024867,0.005128,0.080245,0.996452,5.061674,0.173130,-0.021472,-0.103981,0.032786,-0.026709
26.631924,6.194309,-0.172086,0.021575,0.007263,0.078577,0.996648,5.032247,0.037942,-0.000427,-0.028756,0.044526,-0.038719
27.132438,6.266610,-0.174971,0.023386,0.007632,0.077770,0.996668,4.946989,-0.115931,0.082519,0.079004,-0.063258,-0.065843
27.641868,6.336674,-0.176444,0.026972,0.006683,0.076725,0.996665,4.997582,-0.116361,0.085879,0.043363,-0.096663,-0.041494
28.153720,6.414816,-0.181081,0.028908,0.007360,0.075946,0.996666,5.059544,-0.094173,-0.048456,0.049076,0.073766,0.009715
28.673732,6.501922,-0.184121,0.031513,0.009039,0.076124,0.996559,5.087994,0.047064,0.027242,0.072998,-0.039128,-0.018818
29.193998,6.592896,-0.186891,0.033779,0.008807,0.080171,0.996170,5.145320,0.068670,-0.001249,0.100425,-0.031439,0.108166
29.711134,6.690003,-0.193608,0.037765,0.009153,0.085963,0.995540,5.213179,0.144441,-0.028298,0.073382,0.033292,0.128888
30.225594,6.794844,-0.199696,0.041552,0.011083,0.093215,0.994717,5.247232,0.179462,0.004924,0.066013,0.069650,0.162643
30.737147,6.920946,-0.198396,0.045392,0.013316,0.102272,0.993631,5.206595,0.249139,0.095145,0.063855,0.021019,0.223533
31.233906,7.068482,-0.195852,0.047396,0.012798,0.112622,0.992424,5.160049,0.355889,0.060930,0.053648,-0.055910,0.236036
31.731825,7.231754,-0.199628,0.047771,0.012387,0.123880,0.991069,5.180103,0.490539,0.015050,-0.013697,-0.013864,0.221430
32.220223,7.410894,-0.200175,0.044955,0.011721,0.135107,0.989741,5.185429,0.554090,0.010023,-0.100766,0.023336,0.228642
32.706071,7.606406,-0.198886,0.040252,0.010178,0.144262,0.988668,5.188111,0.502150,0.035472,-0.083111,-0.034799,0.161433
33.189809,7.805367,-0.200387,0.035307,0.009237,0.150886,0.987877,5.225176,0.504420,0.006622,-0.123433,-0.001583,0.104974
33.676529,7.995570,-0.206855,0.028680,0.009879,0.155035,0.987443,5.259240,0.441024,-0.037597,-0.159179,0.060697,0.065280
34.158377,8.189493,-0.212024,0.020409,0.009484,0.156589,0.987407,5.288719,0.341479,-0.014217,-0.157159,0.026820,0.020151
34.647247,8.372707,-0.221048,0.013416,0.010218,0.155762,0.987651,5.278394,0.247430,-0.005006,-0.118354,0.001633,-0.027110
35.136055,8.548930,-0.232286,0.006969,0.010257,0.154270,0.987951,5.283795,0.279331,0.004578,-0.153178,0.020479,0.002019
35.622456,8.726632,-0.241489,0.000804,0.009759,0.153007,0.988177,5.274738,0.200760,0.021421,-0.126461,0.020526,-0.014062
36.109141,8.899452,-0.245096,-0.004067,0.009719,0.152236,0.988288,5.248744,0.175269,0.024013,-0.065797,0.020909,-0.023428
36.596400,9.069641,-0.249627,-0.007375,0.007673,0.151602,0.988384,5.223339,0.110299,0.091140,-0.040958,-0.055988,-0.027897
37.088025,9.236904,-0.252847,-0.009194,0.005907,0.150968,0.988478,5.229363,0.075687,0.000513,-0.035580,0.037022,-0.016286
37.575902,9.406860,-0.260651,-0.010236,0.004031,0.150315,0.988577,5.220241,0.071733,0.001853,0.016902,-0.069065,-0.006689
38.074700,9.572428,-0.265360,-0.011043,0.003857,0.150335,0.988566,5.296658,0.060197,-0.063821,-0.009047,0.029985,-0.002878
38.575973,9.730425,-0.271611,-0.010434,0.003852,0.149871,0.988643,5.286831,0.044416,-0.040532,-0.015533,0.012055,-0.027292
39.075402,9.895930,-0.278694,-0.010938,0.003532,0.148654,0.988822,5.318661,0.026946,-0.011745,0.016825,0.010786,-0.032562
39.589150,10.059503,-0.289372,-0.011031,0.005743,0.147635,0.988964,5.377959,0.023355,0.020257,-0.002978,0.048801,-0.031374
40.104114,10.217072,-0.294264,-0.009290,0.007274,0.146592,0.989127,5.352808,-0.044258,0.043691,0.069188,-0.004804,-0.035643
40.615062,10.367176,-0.298291,-0.006599,0.007414,0.145189,0.989354,5.340247,0.000245,0.026842,0.036520,-0.016676,-0.039167
41.128452,10.522808,-0.309199,-0.006346,0.007437,0.144452,0.989464,5.344883,0.007218,-0.033772,0.008929,0.000723,-0.010508
41.645246,10.686813,-0.317545,-0.005663,0.007417,0.144179,0.989508,5.383981,-0.011441,0.023553,0.043844,-0.015888,0.004916
42.165977,10.844842,-0.324865,-0.002541,0.008251,0.143619,0.989595,5.456203,-0.098542,-0.026237,0.119237,0.010122,-0.015137
42.692448,10.996604,-0.333745,0.000412,0.009767,0.142604,0.989732,5.450322,-0.056859,0.033308,0.044308,0.006128,-0.017882
43.209176,11.141996,-0.338411,0.003449,0.007980,0.142103,0.989814,5.371704,-0.046435,0.146916,0.060055,-0.053780,0.025303
43.718825,11.291136,-0.328187,0.004551,0.003143,0.141167,0.989970,5.307528,0.048952,0.199572,-0.016073,-0.125412,-0.020795
44.237012,11.452019,-0.317764,0.005145,0.000255,0.140822,0.990022,5.429239,0.030564,-0.010849,0.059038,-0.008699,0.016934
44.768910,11.610589,-0.328005,0.011310,0.003647,0.142944,0.989659,5.536589,-0.094401,-0.155370,0.201771,0.053462,0.059962
45.299380,11.756752,-0.349094,0.021590,0.006112,0.147385,0.988825,5.516019,-0.073746,-0.147109,0.226871,-0.043795,0.164026
45.834179,11.922668,-0.377637,0.029383,0.008255,0.154136,0.987578,5.485244,0.067169,-0.086312,0.086243,0.007793,0.167447
46.348152,12.117220,-0.388799,0.027498,0.009830,0.159776,0.986721,5.514421,0.414633,0.109268,-0.136822,0.058958,0.153794
46.859258,12.332805,-0.382679,0.018557,0.012555,0.163998,0.986206,5.485904,0.476018,0.172747,-0.164459,0.052320,0.065339
47.362215,12.541953,-0.364841,0.012295,0.010963,0.165146,0.986132,5.375018,0.339192,0.149046,-0.109825,-0.077598,0.046426
47.855045,12.732318,-0.342098,0.013084,0.005604,0.165582,0.986093,5.350619,0.078890,0.018941,0.027022,-0.118629,0.026084
48.355345,12.903959,-0.332914,0.017675,0.002081,0.165346,0.986075,5.376516,-0.099652,-0.082355,0.110029,-0.041083,0.020100
48.869449,13.070199,-0.340643,0.021846,0.003935,0.165256,0.986001,5.484541,0.012520,-0.043662,0.019510,0.049194,-0.021697
49.380180,13.251139,-0.350029,0.017712,0.006277,0.163906,0.986297,5.457936,0.177263,0.000143,-0.109549,0.077164,-0.068720
49.881800,13.434121,-0.350918,0.013362,0.005934,0.161572,0.986753,5.356791,0.190475,0.063830,-0.102505,-0.014310,-0.052098
50.345267,13.608859,-0.343496,0.009444,0.004628,0.159507,0.987141,5.331966,0.122484,-0.054385,-0.039917,0.071768,-0.016330
50.827258,13.769415,-0.351515,0.008606,0.008371,0.158503,0.987285,5.224645,0.040474,-0.084681,0.000293,0.101414,-0.001990
51.300417,13.924176,-0.355449,0.009480,0.009878,0.158775,0.987220,5.000650,-0.055225,0.086142,0.049711,-0.026058,0.039019
51.765703,14.070061,-0.355347,0.011573,0.009395,0.157908,0.987341,4.863945,-0.044812,0.093414,-0.006218,-0.000914,-0.027583
52.239248,14.231632,-0.368038,0.010058,0.010322,0.156486,0.987575,4.894045,0.060514,-0.047296,-0.032522,0.049756,-0.050604
52.713330,14.402694,-0.397807,0.006504,0.014885,0.154706,0.987827,4.916294,0.075687,-0.143495,-0.039597,0.105977,-0.040314
53.184563,14.571293,-0.427032,0.003400,0.021046,0.153050,0.987989,4.857610,0.058575,-0.153441,0.002305,0.087926,-0.018476
53.638698,14.714161,-0.451761,0.004071,0.023477,0.151402,0.988185,4.688364,0.008417,-0.017749,0.028196,-0.021329,-0.016045
54.083205,14.856824,-0.466088,0.004358,0.024250,0.150154,0.988356,4.571875,-0.025499,0.174172,0.060978,-0.026835,-0.039571
54.528704,14.989294,-0.470342,0.006925,0.025371,0.149547,0.988405,4.501372,-0.093979,0.244798,0.080418,-0.000473,-0.040439
54.970151,15.122398,-0.474415,0.007308,0.026221,0.148568,0.988528,4.454021,0.010035,0.199773,-0.014391,-0.017049,-0.033169
55.401406,15.261029,-0.489323,0.007060,0.024356,0.147241,0.988776,4.370039,0.018650,0.035224,0.000667,-0.021928,-0.047524
55.816188,15.391126,-0.512056,0.006457,0.022432,0.145768,0.989043,4.330406,0.115144,-0.097558,-0.078167,-0.013824,-0.040940
56.243364,15.526693,-0.531897,0.004546,0.019189,0.144407,0.989322,4.240421,0.061700,0.012115,-0.012858,-0.103942,0.014457
56.647786,15.645220,-0.530812,0.006342,0.014096,0.144413,0.989397,4.128331,-0.046815,0.155602,0.046944,-0.078994,0.020887
57.051413,15.761614,-0.512962,0.008461,0.010691,0.143636,0.989537,4.090265,-0.086744,0.290763,0.037300,-0.069314,0.020099
57.455285,15.881916,-0.503013,0.009539,0.011005,0.142373,0.989706,4.126816,-0.007030,0.060861,-0.004352,0.076940,0.009516
57.843195,16.000165,-0.508477,0.009881,0.010695,0.140517,0.989971,4.087938,0.042123,0.077612,0.029535,-0.064792,-0.021907
58.217650,16.118274,-0.513143,0.009259,0.009016,0.139557,0.990130,3.977987,0.089781,0.033661,-0.015224,-0.091313,-0.007373
58.583728,16.227258,-0.516148,0.009321,0.004434,0.138835,0.990262,3.838882,0.062207,0.012338,-0.025667,-0.060950,-0.015314
58.946550,16.329439,-0.511233,0.009668,-0.001719,0.138160,0.990361,3.844980,0.055144,-0.015108,-0.022193,-0.098166,-0.025142
59.318417,16.435411,-0.509036,0.010409,-0.001625,0.137142,0.990495,3.892753,0.002330,0.013681,0.013484,0.062183,-0.028869
59.688372,16.541086,-0.497584,0.009929,0.001182,0.137166,0.990498,3.866357,0.065392,0.135000,-0.017410,0.015027,-0.011707
60.047568,16.643595,-0.491302,0.009599,0.003383,0.137447,0.990457,3.843607,0.022818,0.060085,0.041573,0.020040,0.014111
60.402175,16.748198,-0.488899,0.008559,0.001416,0.136495,0.990603,3.672202,0.093666,0.068049,-0.015861,-0.119536,0.013052
60.756045,16.850517,-0.489263,0.008691,-0.000655,0.135857,0.990690,3.607547,0.004319,-0.007633,0.014691,-0.054151,0.029399
61.097852,16.941385,-0.483066,0.009270,-0.003409,0.135319,0.990753,3.565674,0.016626,0.007270,0.007789,-0.064701,-0.022562
61.445038,17.044973,-0.479358,0.007610,-0.003685,0.135448,0.990748,3.626831,0.117561,-0.049744,-0.083358,0.099610,-0.008115
61.791598,17.153897,-0.475239,0.002970,-0.001855,0.134686,0.990882,3.577173,0.135593,0.057672,-0.098685,0.009949,0.005322
62.128479,17.262545,-0.461274,0.000137,-0.002967,0.133361,0.991063,3.495295,0.098245,0.071564,-0.014487,-0.040046,-0.023762
62.450625,17.362246,-0.437879,-0.001892,-0.005133,0.132062,0.991226,3.397992,0.058133,0.141808,0.005780,-0.068064,0.001727
62.769209,17.454105,-0.416153,-0.001719,-0.008899,0.131445,0.991282,3.311647,0.042095,0.134172,-0.016535,-0.035614,-0.021716
63.086922,17.537177,-0.404592,0.001487,-0.012033,0.130928,0.991318,3.355749,-0.117782,-0.009515,0.123664,-0.059086,-0.018325
63.417094,17.617745,-0.405051,0.005096,-0.011312,0.130413,0.991382,3.402865,-0.090544,-0.068835,0.084929,0.006394,-0.002021
63.757969,17.693578,-0.413272,0.009512,-0.010066,0.130519,0.991349,3.408361,-0.126081,-0.029974,0.078059,0.023108,0.001060
64.086226,17.768531,-0.421260,0.013181,-0.008602,0.130509,0.991322,3.384354,-0.106198,-0.067809,0.051490,0.040121,-0.015100
64.409741,17.857944,-0.428693,0.014375,-0.008521,0.129449,0.991445,3.296764,0.061846,-0.031614,-0.007564,-0.054586,-0.017041
64.721033,17.958272,-0.424532,0.012343,-0.010438,0.130199,0.991356,3.202012,0.232718,-0.005886,-0.056879,-0.042226,0.031329
65.021939,18.074178,-0.414277,0.009617,-0.013273,0.132805,0.991007,3.220120,0.293000,0.057825,-0.001025,-0.077436,0.046683
65.329571,18.188870,-0.388567,0.007941,-0.011713,0.136982,0.990472,3.344066,0.308119,-0.040046,-0.020677,0.084661,0.077557
65.663012,18.305062,-0.375359,0.008126,-0.004584,0.142048,0.989816,3.346113,0.273314,-0.032628,-0.003179,0.130599,0.080652
65.981233,18.424382,-0.367153,0.010264,-0.002069,0.148184,0.988904,3.280953,0.255259,-0.031713,0.065585,0.028029,0.113556
66.289347,18.544417,-0.374588,0.013738,-0.000103,0.155691,0.987710,3.251326,0.301033,-0.118898,0.056045,0.065397,0.150659
66.593131,18.687729,-0.389965,0.015119,0.002446,0.164065,0.986331,3.254543,0.383695,-0.068489,0.044126,-0.000397,0.167878
66.886382,18.838032,-0.404280,0.015156,0.003815,0.173342,0.984738,3.211988,0.501417,-0.053751,0.009417,0.013853,0.204324
67.163929,18.994338,-0.405539,0.015420,0.004531,0.184204,0.982757,3.199749,0.517615,0.025342,0.027405,0.007483,0.224079
67.448423,19.163273,-0.402123,0.015531,0.007232,0.195176,0.980619,3.217434,0.577851,-0.036788,0.015122,0.090403,0.200798
67.719308,19.346347,-0.400354,0.011772,0.010654,0.207012,0.978210,3.161449,0.719568,0.047195,-0.085119,0.063473,0.282559
67.968621,19.541016,-0.397439,0.010088,0.012997,0.220117,0.975335,3.079362,0.718331,0.054937,-0.027290,0.050090,0.285760
68.199583,19.733221,-0.383627,0.011272,0.011280,0.234961,0.971874,2.970677,0.668838,0.092322,0.046441,-0.097708,0.279437
68.433995,19.925406,-0.382520,0.014217,0.009515,0.248757,0.968415,2.981928,0.528832,0.032918,0.064385,-0.045844,0.259848
68.670742,20.116869,-0.379334,0.015823,0.007500,0.260133,0.965414,3.021184,0.486750,0.026224,-0.004799,-0.023518,0.218447
68.907167,20.320114,-0.380381,0.013856,0.006928,0.268926,0.963036,3.086035,0.547552,-0.032258,-0.061782,0.005408,0.192881
69.089955,20.500195,-0.389978,0.009316,0.003971,0.276415,0.960985,3.026447,0.545953,-0.084411,-0.126823,0.034552,0.137267
69.299718,20.685527,-0.388630,0.006054,0.001832,0.281492,0.959543,2.995417,0.436106,-0.122569,-0.099413,0.025157,0.081999
69.514922,20.865502,-0.381746,0.002213,0.000017,0.285751,0.958301,2.932216,0.330761,-0.015144,-0.079036,-0.014660,0.086280
69.739625,21.043311,-0.373725,0.001610,-0.001056,0.289026,0.957319,2.879858,0.157112,0.065120,-0.009457,-0.021468,0.043491
69.969510,21.214793,-0.359933,0.001211,-0.002447,0.290291,0.956935,2.903295,0.127591,0.065598,-0.026383,-0.005881,0.029389
70.196130,21.386281,-0.360197,0.000868,-0.002502,0.290843,0.956767,2.874793,0.037534,0.073448,0.007093,-0.009822,-0.027873
70.424945,21.543500,-0.355218,0.002012,-0.003631,0.290299,0.956927,2.840845,-0.110975,0.075355,0.069109,0.023091,-0.009743
70.672599,21.686503,-0.346820,0.007623,-0.001437,0.289023,0.957291,2.906160,-0.165980,0.002747,0.098213,0.073313,-0.050663
70.915303,21.848926,-0.370813,0.007888,0.003308,0.289184,0.957235,2.948610,0.013538,-0.170299,0.006899,0.092845,0.033112
71.147110,22.025062,-0.396907,0.007607,0.006749,0.291540,0.956505,2.838711,0.124291,-0.110670,0.015650,0.019111,0.073762
71.362813,22.207248,-0.427687,0.007248,0.003291,0.294309,0.955677,2.734479,0.308805,-0.021918,-0.080306,-0.117403,0.019284
71.583270,22.395889,-0.440355,0.005303,0.001395,0.298294,0.954458,2.868093,0.325932,-0.125792,-0.027868,0.007311,0.043176
71.839712,22.605285,-0.447000,0.002530,0.005452,0.303049,0.952956,2.913951,0.342360,-0.022989,-0.040394,0.037284,0.085887
72.056574,22.805762,-0.452165,0.000722,0.007443,0.308958,0.951046,2.871173,0.366398,0.027837,0.008867,0.002894,0.126173
72.295814,23.034231,-0.434834,-0.000877,0.010326,0.315500,0.948869,2.984963,0.423991,0.004074,-0.004949,0.004668,0.104663
72.521147,23.249790,-0.439779,-0.001621,0.013183,0.320890,0.947023,2.949181,0.257261,0.060689,0.027413,0.008528,0.097451
72.736445,23.446752,-0.434835,-0.001585,0.013992,0.324588,0.945751,2.873168,0.185474,0.177662,0.051256,-0.034834,0.063815
72.961855,23.638204,-0.425147,0.001743,0.014874,0.327528,0.944723,2.903110,0.137038,0.125954,0.044679,-0.041741,0.055587
73.176714,23.828755,-0.434575,0.002466,0.012671,0.329987,0.943897,2.855523,0.188509,-0.093672,-0.047647,-0.025105,0.020869
73.379287,24.009126,-0.460038,0.001986,0.008452,0.330157,0.943886,2.857126,0.114920,-0.082909,-0.031452,-0.090419,-0.007046
73.601914,24.192286,-0.473341,0.001558,0.007954,0.328624,0.944426,2.895063,0.004952,-0.066644,0.007737,0.031533,-0.053631
